player_key,player_name,match_idx,match_date,tournament,category,round,result,score,opponent,three_dart_average,points_scored,darts_thrown,opponent_avg,perf_vs_opp
2201,Martin Lukeman,3,2026-04-27,Players Championship,PT,Last 128,Lost,0 V 6,Lukas Wenig,82.09,2709,99,90.18,-8.09
2201,Martin Lukeman,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Maik Kuivenhoven,87.35,3989,137,89.94,-2.59
2201,Martin Lukeman,5,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,2 V 6,Dennie Olde Kalter,75.78,3410,135,88.11,-12.33
2201,Martin Lukeman,6,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Maik Kuivenhoven,90.16,5049,168,88.14,2.02
2201,Martin Lukeman,7,2026-04-14,Players Championship,PT,Last 128,Lost,4 V 6,Wessel Nijman,86.76,4425,153,94.95,-8.19
2201,Martin Lukeman,8,2026-04-13,Players Championship,PT,Last 128,Lost,5 V 6,Owen Bates,91.77,4986,163,97.01,-5.24
2201,Martin Lukeman,9,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,3 V 6,Oskar Lukasiak,84.94,3992,141,90.86,-5.92
2201,Martin Lukeman,10,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 2,Rusty-Jake Rodriguez,86.08,3816,133,81.67,4.41
6682,David Sharp,1,2026-04-28,Players Championship,PT,Last 128,Lost,3 V 6,Tommy Lishman,93.95,4071,130,91.1,2.85
6682,David Sharp,2,2026-04-27,Players Championship,PT,Last 128,Lost,3 V 6,Martijn Dragt,82.7,4273,155,82.04,0.66
6682,David Sharp,3,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,4 V 6,Ritchie Edhouse,96.56,4506,140,97.14,-0.58
6682,David Sharp,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Lukas Wenig,88.17,4967,169,89.58,-1.41
6682,David Sharp,5,2026-04-14,Players Championship,PT,Last 32,Lost,5 V 6,Gabriel Clemens,91.4,5149,169,90.11,1.29
6682,David Sharp,6,2026-04-14,Players Championship,PT,Last 64,Won,6 V 5,Alexander Merkx,88.77,5178,175,90.62,-1.85
6682,David Sharp,7,2026-04-14,Players Championship,PT,Last 128,Won,6 V 2,Michael Smith,91.07,3916,129,81.36,9.71
6682,David Sharp,8,2026-04-13,Players Championship,PT,Last 128,Lost,3 V 6,James Wade,103.68,4147,120,102.05,1.63
6682,David Sharp,9,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,0 V 6,Benjamin Pratnemer,75.55,2342,93,92.97,-17.42
6682,David Sharp,10,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Dominik Gruellich,95.8,5365,168,86.8,9.0
14661,Owen Bates,1,2026-04-28,Players Championship,PT,Last 128,Lost,0 V 6,Ross Smith,79.07,2214,84,101.33,-22.26
14661,Owen Bates,2,2026-04-27,Players Championship,PT,Last 64,Lost,4 V 6,Karel Sedláček,93.5,4644,149,92.5,1.0
14661,Owen Bates,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 5,Viktor Tingstrom,90.16,5109,170,92.27,-2.11
14661,Owen Bates,4,2026-04-26,Development Tour,0,Last 128,Lost,3 V 4,Jamai van den Herik,89.89,3356,112,87.08,2.81
14661,Owen Bates,5,2026-04-26,Development Tour,0,Last 256,Won,4 V 2,Emile Hendryks,78.49,2878,110,68.27,10.22
14661,Owen Bates,6,2026-04-26,Development Tour,0,Last 512,Won,4 V 1,Ashley Cran,97.58,2472,76,70.16,27.42
14661,Owen Bates,7,2026-04-25,Development Tour,0,Semi Final,Lost,4 V 5,Jack Drayton,87.84,4099,140,91.07,-3.23
14661,Owen Bates,8,2026-04-25,Development Tour,0,Quarter Final,Won,5 V 3,Ashton Brown,89.07,3830,129,81.33,7.74
14661,Owen Bates,9,2026-04-25,Development Tour,0,Last 16,Won,4 V 1,Charlie Stocks,93.19,2485,80,76.41,16.78
14661,Owen Bates,10,2026-04-25,Development Tour,0,Last 32,Won,4 V 3,Johnny Stewart,79.67,3479,131,75.21,4.46
84,Nick Kenny,1,2026-04-28,Players Championship,PT,Last 64,Lost,5 V 6,Marvin van Velzen,81.27,4768,176,87.64,-6.37
84,Nick Kenny,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 5,Joe Cullen,87.26,5032,173,85.96,1.3
84,Nick Kenny,3,2026-04-27,Players Championship,PT,Last 128,Lost,1 V 6,Mensur Suljović,87.53,2830,97,100.7,-13.17
84,Nick Kenny,4,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,1 V 6,Shane McGuirk,83.78,2988,107,95.75,-11.97
84,Nick Kenny,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Adam Warner,83.0,4731,171,81.34,1.66
84,Nick Kenny,6,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Shane McGuirk,90.11,4055,135,95.45,-5.34
84,Nick Kenny,7,2026-04-14,Players Championship,PT,Last 64,Lost,4 V 6,Chris Dobey,83.66,4462,160,91.72,-8.06
84,Nick Kenny,8,2026-04-14,Players Championship,PT,Last 128,Won,6 V 4,Cristo Reyes,90.88,4726,156,86.4,4.48
84,Nick Kenny,9,2026-04-13,Players Championship,PT,Last 64,Lost,5 V 6,Thomas Lovely,82.52,5199,189,81.55,0.97
84,Nick Kenny,10,2026-04-13,Players Championship,PT,Last 128,Won,6 V 5,Maik Kuivenhoven,96.83,4906,152,100.92,-4.09
27176,Tyler Thorpe,1,2026-04-28,Players Championship,PT,Last 128,Lost,0 V 6,Justin Hood,95.64,2678,84,101.33,-5.69
27176,Tyler Thorpe,2,2026-04-27,Players Championship,PT,Last 64,Lost,2 V 6,Dennie Olde Kalter,89.5,3550,119,95.88,-6.38
27176,Tyler Thorpe,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 4,Dominik Gruellich,88.67,4522,153,85.08,3.59
27176,Tyler Thorpe,4,2026-04-26,Development Tour,0,Last 128,Lost,3 V 4,Jamie McKinnon,78.36,3082,118,85.64,-7.28
27176,Tyler Thorpe,5,2026-04-26,Development Tour,0,Last 256,Won,4 V 3,Oliver Sheargold,86.38,3340,116,77.23,9.15
27176,Tyler Thorpe,6,2026-04-25,Development Tour,0,Last 256,Lost,1 V 4,James Beeton,84.65,2229,79,88.84,-4.19
27176,Tyler Thorpe,7,2026-04-25,Development Tour,0,Last 512,Won,4 V 1,Wess van den Brand,74.7,2465,99,67.89,6.81
27176,Tyler Thorpe,8,2026-04-25,Development Tour,0,Last 64,Lost,3 V 4,Ellis Mark,80.59,3358,125,81.12,-0.53
27176,Tyler Thorpe,9,2026-04-25,Development Tour,0,Last 128,Won,4 V 3,Kane Price,73.96,3353,136,69.74,4.22
27176,Tyler Thorpe,10,2026-04-25,Development Tour,0,Last 256,Won,4 V 2,Daniel Stephenson,82.26,2934,107,76.36,5.9
2784,Jurjen van der Velde,1,2026-04-28,Players Championship,PT,Last 32,Lost,3 V 6,Chris Dobey,84.64,3950,140,93.08,-8.44
2784,Jurjen van der Velde,2,2026-04-28,Players Championship,PT,Last 64,Won,6 V 3,Christian Kist,89.76,4129,138,83.54,6.22
2784,Jurjen van der Velde,3,2026-04-28,Players Championship,PT,Last 128,Won,6 V 5,James Hurrell,82.26,5155,188,80.09,2.17
2784,Jurjen van der Velde,4,2026-04-27,Players Championship,PT,Last 64,Lost,1 V 6,Danny Noppert,84.59,2876,102,101.16,-16.57
2784,Jurjen van der Velde,5,2026-04-27,Players Championship,PT,Last 128,Won,6 V 3,Greg Ritchie,88.56,4251,144,85.2,3.36
2784,Jurjen van der Velde,6,2026-04-26,Development Tour,0,Last 64,Lost,1 V 4,Ashley Marson,78.78,2311,88,79.21,-0.43
2784,Jurjen van der Velde,7,2026-04-26,Development Tour,0,Last 128,Won,4 V 2,Cam Crabtree,93.16,2950,95,89.77,3.39
2784,Jurjen van der Velde,8,2026-04-26,Development Tour,0,Last 256,Won,4 V 1,Leo Howard,86.69,2485,86,71.06,15.63
2784,Jurjen van der Velde,9,2026-04-26,Development Tour,0,Last 512,Won,4 V 0,Rebecca Allen,78.08,2004,77,59.63,18.45
2784,Jurjen van der Velde,10,2026-04-25,Development Tour,0,Last 32,Lost,3 V 4,Sebastian Bialecki,93.9,3443,110,88.84,5.06
254,Dominik Gruellich,1,2026-04-28,Players Championship,PT,Last 128,Lost,1 V 6,Luke Woodhouse,85.74,2915,102,97.77,-12.03
254,Dominik Gruellich,2,2026-04-27,Players Championship,PT,Last 128,Lost,4 V 6,Tyler Thorpe,85.08,4339,153,88.67,-3.59
254,Dominik Gruellich,3,2026-04-26,Development Tour,0,Final,Lost,4 V 5,Sebastian Bialecki,85.19,4004,141,90.46,-5.27
254,Dominik Gruellich,4,2026-04-26,Development Tour,0,Semi Final,Won,5 V 1,Dylan Slevin,89.88,2906,97,80.16,9.72
254,Dominik Gruellich,5,2026-04-26,Development Tour,0,Quarter Final,Won,5 V 4,Charlie Manby,92.33,4155,135,93.23,-0.9
254,Dominik Gruellich,6,2026-04-26,Development Tour,0,Last 16,Won,4 V 2,Nathan Gill,83.09,2908,105,66.35,16.74
254,Dominik Gruellich,7,2026-04-26,Development Tour,0,Last 32,Won,4 V 3,Thomas Banks,88.49,3038,103,87.72,0.77
254,Dominik Gruellich,8,2026-04-26,Development Tour,0,Last 64,Won,4 V 0,Kian Ashworth,63.96,2004,94,50.3,13.66
254,Dominik Gruellich,9,2026-04-26,Development Tour,0,Last 128,Won,4 V 3,Mason Teese,83.07,3406,123,78.79,4.28
254,Dominik Gruellich,10,2026-04-26,Development Tour,0,Last 256,Won,4 V 0,Ben Foster,81.24,2004,74,63.5,17.74
2295,Greg Ritchie,1,2026-04-28,Players Championship,PT,Last 128,Lost,2 V 6,Ryan Meikle,85.84,3548,124,87.28,-1.44
2295,Greg Ritchie,2,2026-04-27,Players Championship,PT,Last 128,Lost,3 V 6,Jurjen van der Velde,85.2,4118,145,88.56,-3.36
2295,Greg Ritchie,3,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,5 V 6,Maik Kuivenhoven,92.17,4885,159,98.38,-6.21
2295,Greg Ritchie,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Adam Paxton,85.5,4959,174,77.5,8.0
2295,Greg Ritchie,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,0 V 6,Gabriel Clemens,79.31,2538,96,88.41,-9.1
2295,Greg Ritchie,6,2026-04-14,Players Championship,PT,Last 128,Lost,5 V 6,Niels Zonneveld,92.55,4905,159,99.26,-6.71
2295,Greg Ritchie,7,2026-04-13,Players Championship,PT,Last 64,Lost,2 V 6,Martijn Dragt,80.42,3592,134,86.52,-6.1
2295,Greg Ritchie,8,2026-04-13,Players Championship,PT,Last 128,Won,6 V 3,Joe Cullen,90.96,4245,140,93.87,-2.91
2295,Greg Ritchie,9,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Pascal Rupprecht,87.24,4071,140,87.17,0.07
2295,Greg Ritchie,10,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Dennie Olde Kalter,81.61,4788,176,84.42,-2.81
271,Rhys Griffin,1,2026-04-28,Players Championship,PT,Last 128,Lost,5 V 6,Cameron Menzies,88.76,5385,182,85.54,3.22
271,Rhys Griffin,2,2026-04-27,Players Championship,PT,Last 128,Lost,2 V 6,Luke Humphries,80.45,3084,115,98.22,-17.77
271,Rhys Griffin,3,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,1 V 6,Tom Bissell,83.11,3075,111,88.11,-5.0
271,Rhys Griffin,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 3,Dimitri Van den Bergh,87.87,4130,141,86.6,1.27
271,Rhys Griffin,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Cristo Reyes,93.95,4071,130,95.22,-1.27
271,Rhys Griffin,6,2026-04-14,Players Championship,PT,Last 128,Lost,0 V 6,Ross Smith,89.5,2506,84,101.33,-11.83
271,Rhys Griffin,7,2026-04-13,Players Championship,PT,Last 64,Lost,1 V 6,Chris Dobey,100.24,3074,92,109.74,-9.5
271,Rhys Griffin,8,2026-04-13,Players Championship,PT,Last 128,Won,6 V 5,Shane McGuirk,88.25,5148,175,89.13,-0.88
271,Rhys Griffin,9,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,3 V 6,Raymond van Barneveld,86.64,4072,141,89.53,-2.89
271,Rhys Griffin,10,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 3,Marvin van Velzen,90.54,4195,139,90.07,0.47
158,Kai Gotthardt,1,2026-04-28,Players Championship,PT,Last 128,Lost,2 V 6,Karel Sedláček,79.67,3346,126,92.41,-12.74
158,Kai Gotthardt,2,2026-04-27,Players Championship,PT,Last 128,Lost,3 V 6,Danny Noppert,89.82,3892,130,103.63,-13.81
158,Kai Gotthardt,3,2026-04-01,European Tour Card Holder Qualifier,Q,Last 16,Lost,2 V 6,Max Hopp,93.48,3521,113,95.15,-1.67
158,Kai Gotthardt,4,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,2 V 6,Yorick Hofkens,78.64,3696,141,81.99,-3.35
158,Kai Gotthardt,5,2026-03-31,Players Championship,PT,Last 128,Lost,5 V 6,Krzysztof Ratajski,89.42,4948,166,94.72,-5.3
158,Kai Gotthardt,6,2026-03-30,Players Championship,PT,Last 128,Lost,2 V 6,Daryl Gurney,82.48,3629,132,87.77,-5.29
158,Kai Gotthardt,7,2026-03-13,European Tour,ET,Last 48 (Premier),Lost,5 V 6,Niko Springer,89.65,5080,170,87.19,2.46
158,Kai Gotthardt,8,2026-03-07,UK Open,MJ,Last 32,Lost,6 V 10,Michael van Gerwen,89.3,7144,240,95.89,-6.59
158,Kai Gotthardt,9,2026-03-06,UK Open,MJ,Last 64,Won,10 V 8,Tom Sykes,90.09,8228,274,91.12,-1.03
158,Kai Gotthardt,10,2026-03-06,UK Open,MJ,Last 96,Won,6 V 4,Niko Springer,87.69,4677,160,85.52,2.17
134,Adam Gawlas,1,2026-04-28,Players Championship,PT,Last 128,Lost,4 V 6,Damon Heta,89.54,4626,155,88.77,0.77
134,Adam Gawlas,2,2026-04-27,Players Championship,PT,Last 128,Lost,5 V 6,Andrew Gilding,91.42,4754,156,99.47,-8.05
134,Adam Gawlas,3,2026-04-26,Development Tour,0,Last 64,Lost,0 V 4,Sebastian Bialecki,80.8,1616,60,96.97,-16.17
134,Adam Gawlas,4,2026-04-26,Development Tour,0,Last 128,Won,4 V 1,Ben Dixon,66.4,2501,113,55.11,11.29
134,Adam Gawlas,5,2026-04-26,Development Tour,0,Last 256,Won,4 V 0,Jonas Wagener,83.5,2004,72,75.65,7.85
134,Adam Gawlas,6,2026-04-25,Development Tour,0,Last 16,Lost,0 V 4,Ashton Brown,78.38,1646,63,89.73,-11.35
134,Adam Gawlas,7,2026-04-25,Development Tour,0,Last 32,Won,4 V 2,Henry Coates,92.88,2972,96,88.71,4.17
134,Adam Gawlas,8,2026-04-25,Development Tour,0,Last 64,Won,4 V 1,Jake Hobbs,85.19,2357,83,78.32,6.87
134,Adam Gawlas,9,2026-04-25,Development Tour,0,Last 128,Won,4 V 2,Ben Townley,75.13,2880,115,73.83,1.3
134,Adam Gawlas,10,2026-04-25,Development Tour,0,Last 256,Won,4 V 3,Thomas Banks,75.11,3405,136,70.93,4.18
25,Dimitri Van den Bergh,1,2026-04-28,Players Championship,PT,Last 64,Lost,3 V 6,Nathan Potter,94.12,4110,131,94.74,-0.62
25,Dimitri Van den Bergh,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 2,Gian van Veen,91.2,3952,130,87.71,3.49
25,Dimitri Van den Bergh,3,2026-04-27,Players Championship,PT,Last 128,Lost,0 V 6,Connor Scutt,94.3,2546,81,106.09,-11.79
25,Dimitri Van den Bergh,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Rhys Griffin,86.6,4070,141,87.87,-1.27
25,Dimitri Van den Bergh,5,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,4 V 6,James Hurrell,93.52,4645,149,93.18,0.34
25,Dimitri Van den Bergh,6,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 1,Jurjen van der Velde,100.56,3419,102,80.88,19.68
25,Dimitri Van den Bergh,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 2,Mickey Mansell,84.08,3980,142,71.42,12.66
25,Dimitri Van den Bergh,8,2026-04-14,Players Championship,PT,Last 64,Lost,5 V 6,James Wade,88.29,5268,179,87.48,0.81
25,Dimitri Van den Bergh,9,2026-04-14,Players Championship,PT,Last 128,Won,6 V 3,Lukas Wenig,95.82,4376,137,87.46,8.36
25,Dimitri Van den Bergh,10,2026-04-13,Players Championship,PT,Last 32,Lost,5 V 6,Andrew Gilding,89.6,4958,166,97.3,-7.7
20667,Adam Warner,1,2026-04-28,Players Championship,PT,Last 128,Lost,4 V 6,Darryl Pilgrim,88.3,4621,157,93.6,-5.3
20667,Adam Warner,2,2026-04-27,Players Championship,PT,Last 128,Lost,5 V 6,Ian White,86.81,5122,177,89.59,-2.78
20667,Adam Warner,3,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,4 V 6,Nick Kenny,81.34,4609,170,83.0,-1.66
20667,Adam Warner,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,James Hurrell,85.5,4788,168,90.05,-4.55
20667,Adam Warner,5,2026-04-14,Players Championship,PT,Last 128,Lost,1 V 6,Dennie Olde Kalter,83.61,3177,114,89.51,-5.9
20667,Adam Warner,6,2026-04-13,Players Championship,PT,Last 128,Lost,2 V 6,Marvin van Velzen,76.48,3416,134,82.09,-5.61
20667,Adam Warner,7,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,2 V 6,Maik Kuivenhoven,86.0,3440,120,92.76,-6.76
20667,Adam Warner,8,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Ritchie Edhouse,91.85,3919,128,96.9,-5.05
20667,Adam Warner,9,2026-03-31,Players Championship,PT,Last 128,Lost,3 V 6,Mervyn King,88.63,3693,125,103.89,-15.26
20667,Adam Warner,10,2026-03-30,Players Championship,PT,Last 128,Lost,5 V 6,William O&#039;Connor,94.5,4914,156,102.19,-7.69
24822,Pascal Rupprecht,1,2026-04-01,European Tour Card Holder Qualifier,Q,Final,Lost,3 V 6,Kim Huybrechts,87.13,4124,142,91.51,-4.38
24822,Pascal Rupprecht,2,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 0,Adam Gawlas,83.5,3006,108,76.88,6.62
24822,Pascal Rupprecht,3,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 3,Greg Ritchie,87.17,4184,144,87.24,-0.07
24822,Pascal Rupprecht,4,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,4 V 6,Niall Culleton,85.18,4770,168,83.49,1.69
24822,Pascal Rupprecht,5,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Tom Sykes,92.38,5050,164,90.43,1.95
24822,Pascal Rupprecht,6,2026-03-31,Players Championship,PT,Last 64,Lost,3 V 6,Stephen Bunting,92.09,4052,132,95.84,-3.75
24822,Pascal Rupprecht,7,2026-03-31,Players Championship,PT,Last 128,Won,6 V 5,Cristo Reyes,90.28,5236,174,86.35,3.93
24822,Pascal Rupprecht,8,2026-03-30,Players Championship,PT,Last 128,Lost,5 V 6,Ross Smith,84.68,5081,180,92.54,-7.86
24822,Pascal Rupprecht,9,2026-03-06,UK Open,MJ,Last 96,Lost,3 V 6,Joe Cullen,91.92,3983,130,98.29,-6.37
24822,Pascal Rupprecht,10,2026-03-06,UK Open,MJ,Last 128 (UK Open),Won,6 V 1,Jenson Walker,82.1,3503,128,75.79,6.31
2199,Thomas Lovely,1,2026-04-28,Players Championship,PT,Last 128,Lost,2 V 6,William O&#039;Connor,87.74,3422,117,99.13,-11.39
2199,Thomas Lovely,2,2026-04-27,Players Championship,PT,Last 64,Lost,4 V 6,Beau Greaves,92.84,4642,150,96.42,-3.58
2199,Thomas Lovely,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 4,Daryl Gurney,96.45,4533,141,100.03,-3.58
2199,Thomas Lovely,4,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,3 V 6,Charlie Manby,90.56,4015,133,89.39,1.17
2199,Thomas Lovely,5,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 3,Yorick Hofkens,90.87,4301,142,85.05,5.82
2199,Thomas Lovely,6,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 1,Dennie Olde Kalter,92.5,3361,109,89.14,3.36
2199,Thomas Lovely,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,2 V 6,Thibault Tricole,80.56,3518,131,90.05,-9.49
2199,Thomas Lovely,8,2026-04-14,Players Championship,PT,Last 128,Lost,3 V 6,Dominik Gruellich,89.93,3897,130,90.73,-0.8
2199,Thomas Lovely,9,2026-04-13,Players Championship,PT,Last 32,Lost,2 V 6,Luke Woodhouse,95.67,3476,109,103.47,-7.8
2199,Thomas Lovely,10,2026-04-13,Players Championship,PT,Last 64,Won,6 V 5,Nick Kenny,81.55,5219,192,82.52,-0.97
5147,Jim Long,1,2026-04-28,Players Championship,PT,Last 128,Lost,3 V 6,Alan Soutar,85.9,3980,139,94.36,-8.46
5147,Jim Long,2,2026-04-27,Players Championship,PT,Last 128,Lost,2 V 6,Karel Sedláček,86.83,3618,125,97.46,-10.63
5147,Jim Long,3,2026-04-14,Players Championship,PT,Last 128,Lost,1 V 6,Alexander Merkx,90.61,2990,99,96.64,-6.03
5147,Jim Long,4,2026-04-13,Players Championship,PT,Last 32,Lost,2 V 6,Chris Dobey,85.71,3457,121,97.67,-11.96
5147,Jim Long,5,2026-04-13,Players Championship,PT,Last 64,Won,6 V 2,Benjamin Pratnemer,90.0,3930,131,86.07,3.93
5147,Jim Long,6,2026-04-13,Players Championship,PT,Last 128,Won,6 V 1,Mario Vandenbogaerde,99.0,3399,103,90.98,8.02
5147,Jim Long,7,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,5 V 6,Shane McGuirk,91.31,4931,162,96.75,-5.44
5147,Jim Long,8,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 2,Jimmy van Schie,93.61,3963,127,77.85,15.76
5147,Jim Long,9,2026-03-31,Players Championship,PT,Last 32,Lost,3 V 6,Stephen Bunting,86.68,4074,141,89.98,-3.3
5147,Jim Long,10,2026-03-31,Players Championship,PT,Last 64,Won,6 V 4,Greg Ritchie,95.5,4616,145,87.43,8.07
9975,Arno Merk,1,2026-04-28,Players Championship,PT,Last 128,Lost,5 V 6,Nathan Potter,89.21,4996,168,95.01,-5.8
9975,Arno Merk,2,2026-04-27,Players Championship,PT,Last 64,Lost,5 V 6,Adam Leek,86.79,5063,175,82.47,4.32
9975,Arno Merk,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 3,Tommy Lishman,85.68,4341,152,86.54,-0.86
9975,Arno Merk,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,2 V 6,Mensur Suljović,82.27,3757,137,84.07,-1.8
9975,Arno Merk,5,2026-04-14,Players Championship,PT,Last 64,Lost,3 V 6,Callan Rydz,88.36,4035,137,89.89,-1.53
9975,Arno Merk,6,2026-04-14,Players Championship,PT,Last 128,Won,6 V 0,Niko Springer,95.94,3006,94,88.07,7.87
9975,Arno Merk,7,2026-04-13,Players Championship,PT,Last 64,Lost,2 V 6,Kevin Doets,90.11,3394,113,96.2,-6.09
9975,Arno Merk,8,2026-04-13,Players Championship,PT,Last 128,Won,6 V 4,Viktor Tingstrom,85.37,4610,162,88.66,-3.29
9975,Arno Merk,9,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,5 V 6,Madars Razma,87.12,5053,174,90.17,-3.05
9975,Arno Merk,10,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Darryl Pilgrim,89.81,4730,158,88.13,1.68
24689,Sietse Lap,1,2026-04-28,Players Championship,PT,Last 64,Lost,3 V 6,Jermaine Wattimena,88.86,3910,132,95.28,-6.42
24689,Sietse Lap,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 1,Jeffrey Sparidaans,97.61,3449,106,87.26,10.35
24689,Sietse Lap,3,2026-04-27,Players Championship,PT,Last 128,Lost,3 V 6,Gian van Veen,95.35,3814,120,98.58,-3.23
24689,Sietse Lap,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,2 V 6,Cam Crabtree,95.5,3438,108,100.41,-4.91
24689,Sietse Lap,5,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,5 V 6,Sebastian Bialecki,93.68,5121,164,93.27,0.41
24689,Sietse Lap,6,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 4,Madars Razma,89.53,4745,159,84.23,5.3
24689,Sietse Lap,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Alexander Merkx,96.58,5344,166,90.44,6.14
24689,Sietse Lap,8,2026-04-14,Players Championship,PT,Last 128,Lost,2 V 6,Scott Williams,83.04,3709,134,87.63,-4.59
24689,Sietse Lap,9,2026-04-13,Players Championship,PT,Last 64,Lost,4 V 6,Madars Razma,77.76,4147,160,87.69,-9.93
24689,Sietse Lap,10,2026-04-13,Players Championship,PT,Last 128,Won,6 V 4,Stephen Rosney,87.14,4473,154,87.37,-0.23
5172,Jeffrey Sparidaans,1,2026-04-28,Players Championship,PT,Last 128,Lost,1 V 6,Sietse Lap,87.26,3054,105,97.61,-10.35
5172,Jeffrey Sparidaans,2,2026-04-27,Players Championship,PT,Last 32,Lost,2 V 6,Beau Greaves,84.23,3285,117,97.49,-13.26
5172,Jeffrey Sparidaans,3,2026-04-27,Players Championship,PT,Last 64,Won,6 V 2,Niko Springer,101.07,3908,116,85.73,15.34
5172,Jeffrey Sparidaans,4,2026-04-27,Players Championship,PT,Last 128,Won,6 V 3,Matthias Ehlers,84.33,4301,153,80.72,3.61
5172,Jeffrey Sparidaans,5,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Won,6 V 4,Stefan Bellmont,86.45,4582,159,89.86,-3.41
5172,Jeffrey Sparidaans,6,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 5,Lukas Wenig,99.27,5228,158,96.37,2.9
5172,Jeffrey Sparidaans,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 3,Thibault Tricole,82.7,4328,157,79.81,2.89
5172,Jeffrey Sparidaans,8,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,4 V 6,Richard Veenstra,89.31,4555,153,91.62,-2.31
5172,Jeffrey Sparidaans,9,2026-04-15,European Tour Card Holder Qualifier,Q,Last 16,Won,6 V 4,Niall Culleton,88.69,4730,160,85.61,3.08
5172,Jeffrey Sparidaans,10,2026-04-14,Players Championship,PT,Last 64,Lost,2 V 6,Stephen Bunting,92.3,3415,111,98.3,-6.0
